recid,assignmt,sex,age,earnings,prevearn,married,pbhous,wkless13,bfeduca,recommended_training,pred_earnings_classroom,pred_earnings_ojt,pred_earnings_other,pred_earnings_control,prob_control,prob_classroom,prob_ojt,prob_other,dr_score_classroom,dr_score_ojt,dr_score_other,dr_score_control
316447,Treatment,Female,35,15.55,0.85,Married,No,Did not work,10,other,7.993873303,15.77736415,13.0518501,12.27925232,0.3126185508745519,0.24774397620636696,0.2925121180963659,0.14712535482271513,7.993873303,15.77736415,30.031587569522177,12.27925232
316448,Treatment,Male,27,33.924,8.91,Not married,No,Did not work,12,OJT,25.9914326,26.3090153,22.1360434,23.52073568,0.3584598261820179,0.16114680132568654,0.35338781922020174,0.12700555327209387,25.9914326,26.3090153,22.1360434,23.52073568
316449,Control,Female,47,10.306,4.2,Not married,No,Did not work,12,OJT,12.62794721,16.97751886,15.8731568,16.28446569,0.3519841251085078,0.1837417120286918,0.286267530949709,0.17800663191309138,12.62794721,16.97751886,15.8731568,16.28446569
316451,Control,Female,26,0.201,0.0,Not married,No,Worked,12,classroom,10.62445491,14.46439705,11.71658352,9.713668035,0.35157391240455504,0.2993833741927445,0.18803721302835205,0.16100550037434855,-24.19195711724012,14.46439705,11.71658352,9.713668035
316452,Control,Male,22,1.003,0.0,Not married,Yes,Worked,12,other,-2.154095558,17.12399657,11.71658352,11.79549387,0.46537309882326544,0.14590700075424837,0.2196736327031729,0.16904626771931325,-2.154095558,17.12399657,-51.66005096322315,11.79549387
316453,Treatment,Male,24,12.138,0.0,Married,No,Worked,12,OJT,20.45816242,18.52552556,17.2781608,12.70076546,0.3050976507577997,0.1585183568376209,0.3784321068462133,0.157951885558366,20.45816242,18.52552556,17.2781608,12.70076546
316454,Treatment,Male,41,0.905,0.7,Not married,No,Did not work,10,other,2.432579782,15.22342777,13.16150796,13.86745815,0.35917646449432555,0.12343388174525995,0.3175450996516854,0.19984455410872912,2.432579782,15.22342777,-48.16869948378964,13.86745815
316455,Control,Female,34,18.165,2.444656,Not married,No,Worked,8,classroom,7.596214743,12.68639544,12.97545748,11.29658607,0.3334632240555287,0.23009412541731697,0.2695238746122453,0.16691877591490903,53.52865755453033,12.68639544,12.97545748,11.29658607
316458,Treatment,Female,41,17.262,1.2,Married,No,Worked,12,OJT,13.06727539,14.90536574,12.81032711,10.96374601,0.31441935162200835,0.2508390542029833,0.31197017391079623,0.12277142026421203,13.06727539,14.90536574,12.81032711,10.96374601
316459,Control,Female,23,25.835,6.8,Married,No,Did not work,10,classroom,17.39467605,19.30416473,16.88178569,17.84575771,0.41052384962302896,0.2269931930432341,0.2662087224744696,0.09627423485926731,54.57783487887475,19.30416473,16.88178569,17.84575771
316465,Control,Male,26,1.858,1.0,Not married,Yes,Worked,10,other,18.21945758,15.71686489,12.65485712,12.07769909,0.460729790670211,0.1476360073834844,0.22811834456549512,0.16351585738080954,18.21945758,15.71686489,-53.37456224607021,12.07769909
316468,Treatment,Female,36,31.002,6.0,Married,No,Did not work,8,classroom,19.21896385,17.18138478,15.47015276,15.71014975,0.3922191526827015,0.18347119127359343,0.3362559808068165,0.0880536752368883,83.44177762368426,17.18138478,15.47015276,15.71014975
316469,Control,Female,37,27.007,4.5,Not married,No,Did not work,12,other,14.09524247,17.78730943,16.104884,16.59769647,0.3477992942160578,0.2083698079587332,0.2818429190493623,0.1619879787758466,14.09524247,17.78730943,83.40689049695108,16.59769647
316470,Treatment,Female,54,3.597,1.4,Not married,No,Did not work,11,classroom,5.828076749,14.15314441,13.5581237,13.02895889,0.36163186979666756,0.19465229440837195,0.24346203184846066,0.2002538039464999,-5.633780177891903,14.15314441,13.5581237,13.02895889
316474,Treatment,Male,42,1.117,0.0,Not married,No,Worked,13,OJT,10.35827465,14.6643275,11.71658352,12.2220264,0.3210849360106786,0.12271248914431626,0.2953768703248903,0.26082570452011483,10.35827465,14.6643275,11.71658352,12.2220264
316479,Treatment,Female,58,27.318,1.988,Married,No,Did not work,12,OJT,4.171904265,16.49035725,14.16455495,14.10742794,0.27571007578091167,0.24062115664619918,0.3452329661655757,0.13843580140731337,4.171904265,16.49035725,14.16455495,14.10742794
316483,Control,Female,40,0.183,0.31,Married,No,Worked,12,OJT,11.17940022,14.6049931,12.12286976,10.03660485,0.31774482799857756,0.2683942383205854,0.2837408660235144,0.13012006765732256,11.17940022,14.6049931,12.12286976,10.03660485
316484,Treatment,Male,43,67.556,1.5,Not married,No,Worked,11,other,19.61483983,13.79990663,13.22054691,12.90804829,0.3150087515970761,0.121965501388306,0.3417248744147227,0.2213008725998953,19.61483983,13.79990663,258.74806088522377,12.90804829
316487,Treatment,Female,34,21.564,0.36,Married,No,Worked,12,other,11.05695726,15.2144503,12.16149096,10.08869143,0.31868603489179825,0.25528099659112724,0.2890024709541753,0.13703049756289923,11.05695726,15.2144503,80.777669162842,10.08869143
316494,Treatment,Female,25,26.589,1.5,Not married,No,Did not work,13,OJT,14.12898378,17.08229917,13.94629485,13.82473272,0.32433426861566444,0.25079621215425235,0.24090780253845992,0.18396171669162334,14.12898378,17.08229917,13.94629485,13.82473272
316495,Treatment,Male,24,0.0,0.65,Not married,No,Did not work,8,OJT,14.46053123,14.70638124,12.90665539,13.00475607,0.34781107950543616,0.1596987477294594,0.3110282044348645,0.18146196833023984,14.46053123,14.70638124,12.90665539,13.00475607
316496,Control,Female,23,2.075,4.4,Not married,Yes,Did not work,12,classroom,9.645320648,16.71387366,16.0276416,16.49328621,0.3235923365019752,0.3468243552460329,0.19153849529615205,0.13804481295583987,-12.182214049295721,16.71387366,16.0276416,16.49328621
316497,Treatment,Female,35,40.275,2.844,Not married,No,Worked,12,classroom,13.40995615,14.86063554,13.91335734,12.48677589,0.32034046990607035,0.2269619045936785,0.2910453249659115,0.16165230053433965,131.7780316122477,14.86063554,13.91335734,12.48677589
316500,Treatment,Male,22,33.62,4.0,Not married,No,Did not work,12,classroom,20.94908136,19.98916715,16.89701976,18.39419185,0.34732061681695925,0.16705542383462216,0.3334242058751928,0.15219975347322587,96.79767309769582,19.98916715,16.89701976,18.39419185
316506,Treatment,Male,37,48.719,3.0,Married,No,Did not work,12,OJT,21.87915732,21.35333676,21.22475131,18.3821549,0.2987045235236525,0.14889505719072893,0.38957270876682937,0.16282771051878914,21.87915732,21.35333676,21.22475131,18.3821549
316512,Treatment,Female,42,31.257,2.444656,Married,Yes,Worked,12,OJT,2.296065246,13.24776702,13.77172926,12.26034356,0.4566447234443634,0.33442983355127354,0.11378867262554967,0.09513677037881339,2.296065246,13.24776702,13.77172926,12.26034356
316514,Control,Female,47,35.415,6.894,Not married,No,Did not work,12,OJT,20.95103588,19.18791556,17.95406702,19.09727813,0.3554935983177352,0.15285943589849604,0.3157578102729059,0.17588915551086298,20.95103588,19.18791556,17.95406702,19.09727813
316516,Treatment,Male,24,18.037,2.904,Not married,No,Worked,12,other,18.18280116,17.94402389,14.81518325,14.70028773,0.2800816134386677,0.1862047162505903,0.36310634774129696,0.17060732256944514,18.18280116,17.94402389,33.69958223990015,14.70028773
316518,Treatment,Male,24,0.477,3.2,Not married,No,Did not work,12,OJT,18.63920419,19.23626937,16.04341102,17.55890976,0.3461766978768939,0.1620163114079644,0.3301517389773361,0.16165525173780568,18.63920419,19.23626937,16.04341102,17.55890976
316520,Treatment,Female,37,27.465,8.0,Not married,No,Did not work,14,OJT,25.25349107,22.42971354,19.96252622,22.06067263,0.35878012352467437,0.16084585247748515,0.2978122146896784,0.18256180930816207,25.25349107,22.42971354,19.96252622,22.06067263
316521,Control,Female,47,20.241,4.823,Not married,No,Did not work,13,classroom,15.97700952,18.11361115,16.72695683,17.56773858,0.34760446246863497,0.17359282791667766,0.29152462461483875,0.18727808499984866,40.54018146191146,18.11361115,16.72695683,17.56773858
316522,Treatment,Female,32,9.566,0.0,Not married,No,Worked,8,classroom,9.93493803,12.6538324,11.74297257,9.457101734,0.3611346393755147,0.28043723380027585,0.20223344288163128,0.1561946839425782,8.619356553887052,12.6538324,11.74297257,9.457101734
316524,Treatment,Male,29,40.589,0.4,Not married,No,Worked,9,other,11.91020844,13.5075914,12.58042075,11.08310006,0.3378404195136358,0.14408262734948252,0.28775717013402746,0.23031978300285424,11.91020844,13.5075914,134.18777416459096,11.08310006
316525,Control,Male,30,13.317,4.1039111,Not married,Yes,Worked,12,other,11.13766658,18.16103722,15.70116683,12.60140264,0.4358200380077593,0.026485373684608713,0.25300133149424375,0.28469325681338814,11.13766658,18.16103722,7.326655762592518,12.60140264
316526,Control,Female,23,13.737,2.3,Married,No,Did not work,12,OJT,13.81317272,16.92343443,16.29365304,15.34949006,0.300311154356438,0.2623470053706116,0.26474326811846016,0.1725985721544901,13.81317272,16.92343443,16.29365304,15.34949006
316529,Treatment,Male,23,22.455,5.35,Not married,No,Worked,14,classroom,17.02146483,21.12066233,17.45499129,18.84133538,0.2969625082102341,0.22851174351381978,0.3319795726013539,0.1425461756745922,40.799390141183814,21.12066233,17.45499129,18.84133538
316532,Treatment,Male,36,5.194,0.0,Not married,No,Worked,12,other,12.20092311,13.86573182,12.33429937,12.49787649,0.33215746373486776,0.13707436561531103,0.2842684739440093,0.24649969670581184,12.20092311,13.86573182,-16.63246799491761,12.49787649
316534,Control,Female,48,0.44,0.0,Not married,Yes,Worked,12,other,7.429736134,13.6077849,11.74297257,8.949639379,0.3149050557864993,0.3137802746286602,0.189111663413331,0.1822030061715096,7.429736134,13.6077849,-50.29207727632576,8.949639379
316537,Treatment,Male,26,10.854,4.1039111,Married,No,Did not work,12,other,19.24121858,22.01783817,23.64226701,18.6402823,0.3288627599431779,0.14851465619206866,0.3670842003204507,0.15553838354430288,19.24121858,22.01783817,-58.57709723045096,18.6402823
316544,Control,Female,29,1.467,0.3,Not married,No,Did not work,12,classroom,12.94225674,15.00082986,14.34604222,13.61809778,0.34024660199085144,0.24352417088331282,0.23415924816840153,0.18206997895743415,-34.179376806176776,15.00082986,14.34604222,13.61809778
316545,Control,Male,25,0.67,0.0,Not married,No,Worked,9,other,11.84123132,13.38508882,12.33429937,10.7451667,0.33446006074190415,0.15135755521111155,0.27786616936807906,0.23631621467890515,11.84123132,13.38508882,-37.02456238161055,10.7451667
316547,Control,Female,24,26.967,2.0,Not married,No,Did not work,12,classroom,13.83104631,16.63504374,15.74073001,15.08978122,0.3306624217490914,0.25813266912846505,0.24910546484179227,0.16209944428065123,64.71942759994289,16.63504374,15.74073001,15.08978122
316551,Treatment,Female,63,2.004,0.0,Not married,No,Worked,12,classroom,8.381385133,11.75127254,11.74297257,10.66969985,0.35408145775142486,0.2490646921746475,0.2020809079161793,0.1947729421577483,-17.223950883588387,11.75127254,11.74297257,10.66969985
316554,Control,Female,34,8.075,2.82,Not married,No,Worked,8,other,10.76794404,14.36338833,13.28533318,11.81992097,0.3279477271059402,0.22456458407571211,0.28534030891824985,0.16214737990009778,10.76794404,14.36338833,-18.84798394920795,11.81992097
316555,Treatment,Female,25,17.838,0.0,Not married,No,Worked,11,classroom,10.50783102,13.83013083,11.74297257,10.2738105,0.35068090595219953,0.30952176820308913,0.19237265350613636,0.147424672338575,34.190071602156394,13.83013083,11.74297257,10.2738105
316557,Treatment,Male,29,19.41,5.4,Married,No,Did not work,12,OJT,20.035836,23.33425788,24.70558428,19.76230146,0.3422464811017942,0.14825264804899932,0.36244425381991324,0.1470566170292932,20.035836,23.33425788,24.70558428,19.76230146
316559,Control,Male,23,18.105,7.0,Married,No,Did not work,11,OJT,19.85736414,23.79420698,25.53966227,20.01303482,0.3417196616400101,0.15976424956369661,0.35288068334476536,0.14563540545152787,19.85736414,23.79420698,25.53966227,20.01303482
316560,Control,Female,39,13.938,2.444656,Not married,No,Did not work,9,OJT,12.69544105,15.60188975,15.60412608,13.294532,0.34075436741979076,0.22521266838546586,0.2799816995673871,0.15405126462735622,12.69544105,15.60188975,15.60412608,13.294532
316562,Control,Male,31,29.745,4.1039111,Not married,No,Did not work,16,other,21.25589458,22.6439898,18.58907746,24.47489758,0.38719743607244145,0.11566883586716861,0.3262171226290254,0.1709166054313645,21.25589458,22.6439898,83.8602224832957,24.47489758
316564,Treatment,Male,40,0.0,0.0,Not married,No,Did not work,12,OJT,14.85929389,15.52904339,14.09992085,15.08754231,0.35358940454515825,0.09969918449279694,0.3345502453954609,0.212161165566584,14.85929389,15.52904339,14.09992085,15.08754231
316565,Control,Female,37,49.904,2.444656,Not married,No,Did not work,12,other,13.90140034,17.06249257,16.10552783,15.4747182,0.3378548353001812,0.227574220759557,0.26451938357222177,0.17005156036804012,13.90140034,17.06249257,214.859788578037,15.4747182
316566,Control,Male,27,0.117,0.4,Married,No,Worked,8,other,13.2811829,14.46522469,20.18737245,10.65978928,0.33926044568041025,0.1346552327798201,0.3665538578576114,0.15953046368215817,13.2811829,14.46522469,-105.6216547837412,10.65978928
316567,Treatment,Male,49,24.337,0.1,Married,No,Worked,13,classroom,14.4015476,15.55160419,20.05747506,13.35302969,0.3524011378837815,0.20830043427657544,0.32345111009373523,0.11584731774590787,62.099251325418,15.55160419,20.05747506,13.35302969
316571,Treatment,Male,26,54.684,6.4,Married,No,Did not work,10,OJT,18.8205812,22.1250974,24.65089064,18.49338072,0.34495934652171517,0.14885257057361678,0.3676108421618129,0.13857724074285502,18.8205812,22.1250974,24.65089064,18.49338072
316572,Treatment,Male,43,3.322,1.0,Married,No,Did not work,12,classroom,17.81080351,18.86523826,21.09580413,15.95323845,0.3145770913801667,0.13787618809091465,0.3744174724878823,0.17312924804103635,-87.27480779545746,18.86523826,21.09580413,15.95323845
316576,Control,Female,40,3.225,2.0,Not married,Yes,Did not work,14,classroom,13.01055787,17.41254852,16.0141982,14.33452061,0.30308005024582135,0.26650827420473683,0.29820410965305366,0.13220756589638824,-23.707093389422226,17.41254852,16.0141982,14.33452061
316580,Treatment,Male,24,0.173,8.0,Not married,No,Did not work,13,OJT,22.7673879,24.71489226,21.21009387,23.2862283,0.35902233933468847,0.15165067647957048,0.3354599730351237,0.1538670111506172,22.7673879,24.71489226,21.21009387,23.2862283
316583,Control,Female,36,11.406,2.128,Not married,No,Did not work,12,classroom,13.73378288,16.75809043,15.8457418,15.20059032,0.3385678493395236,0.2298222439565899,0.2592611392041167,0.17234876749976982,3.6051598193023437,16.75809043,15.8457418,15.20059032
316588,Treatment,Male,27,0.882,4.1039111,Married,No,Did not work,12,OJT,19.2622822,22.01783817,23.64226701,18.6402823,0.3301751891032304,0.14750624737923124,0.3675481619522769,0.1547704015652615,19.2622822,22.01783817,23.64226701,18.6402823
316592,Treatment,Male,33,4.928,0.0,Married,No,Worked,12,OJT,14.26334716,15.79272916,19.9685979,12.49787649,0.32480825030210136,0.15820612947642604,0.3646125367192363,0.15237308350223613,14.26334716,15.79272916,19.9685979,12.49787649
316593,Control,Female,29,2.628,5.0,Not married,Yes,Did not work,11,OJT,13.59831983,18.5818641,17.86010851,15.51769734,0.2585129834221652,0.36160351350534287,0.2578135697126716,0.12206993335982025,13.59831983,18.5818641,17.86010851,15.51769734
316594,Treatment,Female,39,0.072,0.0,Not married,No,Worked,11,classroom,9.904448664,13.16349062,11.74297257,10.2738105,0.35876278713200355,0.2782168614736624,0.2009626925151591,0.16205765887917487,-25.436503037918314,13.16349062,11.74297257,10.2738105
316596,Control,Male,25,24.627,6.0,Married,No,Did not work,12,OJT,20.26445511,23.94366964,25.19782703,20.28171914,0.33989801696884725,0.15518206734246323,0.3553569098934379,0.1495630057952517,20.26445511,23.94366964,25.19782703,20.28171914
316598,Treatment,Female,67,16.77,5.69,Not married,No,Did not work,12,OJT,16.09665038,20.18224918,18.76802291,18.28419997,0.2818754820881581,0.14165135948773863,0.4228013514584572,0.15367180696564617,16.09665038,20.18224918,18.76802291,18.28419997
316600,Treatment,Male,31,36.523,6.56,Not married,Yes,Did not work,14,OJT,18.5308885,22.99966433,20.37875057,18.34551771,0.3777525464353127,0.12358492935362231,0.2986283962215831,0.20003412798948195,18.5308885,22.99966433,20.37875057,18.34551771
316603,Control,Male,24,8.769,2.0,Not married,Yes,Did not work,12,classroom,14.20775448,16.88475928,15.74073001,13.36972075,0.3541220995233129,0.21473885686123143,0.30525679500056224,0.1258822486148934,-11.119541005765916,16.88475928,15.74073001,13.36972075
316604,Control,Male,38,3.48,0.0,Not married,No,Worked,10,other,11.70040763,13.09826449,12.33429937,11.24356073,0.3397572070099444,0.1293501579886525,0.2837778332625041,0.247114801738899,11.70040763,13.09826449,-23.49641294546637,11.24356073
316605,Control,Female,30,0.045,0.0,Not married,No,Worked,12,classroom,10.46082273,13.91072796,11.74297257,10.66969985,0.3525150040842183,0.29962776382594386,0.19431160038675174,0.15354563170308602,-24.301719288805156,13.91072796,11.74297257,10.66969985
316606,Treatment,Female,41,21.74,5.962,Married,No,Did not work,12,OJT,15.5421481,20.4437234,19.29797461,18.51966932,0.38996156217486544,0.19083726172700186,0.3015527055218018,0.11764847057633085,15.5421481,20.4437234,19.29797461,18.51966932
